id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1023047768,ARNETTE,BRYAN,ALENDRONATE SODIUM,983.02
1023047768,ARNETTE,BRYAN,ALLOPURINOL,3786.63
1023047768,ARNETTE,BRYAN,ALPRAZOLAM,5287.72
1023047768,ARNETTE,BRYAN,AMIODARONE HCL,336.23
1023047768,ARNETTE,BRYAN,AMITRIPTYLINE HCL,1257.84
1023047768,ARNETTE,BRYAN,AMLODIPINE BESYLATE,4988.4
1023047768,ARNETTE,BRYAN,AMLODIPINE BESYLATE-BENAZEPRIL,1001.02
1023047768,ARNETTE,BRYAN,AMOXICILLIN,78.91
1023047768,ARNETTE,BRYAN,AMOXICILLIN-CLAVULANATE POTASS,669.51
1023047768,ARNETTE,BRYAN,ANDROGEL,5067.91
1023047768,ARNETTE,BRYAN,ATENOLOL,3665.53
1023047768,ARNETTE,BRYAN,ATENOLOL-CHLORTHALIDONE,324.9
1023047768,ARNETTE,BRYAN,ATORVASTATIN CALCIUM,9337.83
1023047768,ARNETTE,BRYAN,AZITHROMYCIN,265.29
1023047768,ARNETTE,BRYAN,BACLOFEN,4264.61
1023047768,ARNETTE,BRYAN,BD ULTRA-FINE PEN NEEDLE,3324.56
1023047768,ARNETTE,BRYAN,BENAZEPRIL HCL,2975.88
1023047768,ARNETTE,BRYAN,BENAZEPRIL-HYDROCHLOROTHIAZIDE,2291.47
1023047768,ARNETTE,BRYAN,BENICAR,1806.49
1023047768,ARNETTE,BRYAN,BENICAR HCT,2993.02
1023047768,ARNETTE,BRYAN,BETHANECHOL CHLORIDE,1466.25
1023047768,ARNETTE,BRYAN,BISOPROLOL-HYDROCHLOROTHIAZIDE,136.4
1023047768,ARNETTE,BRYAN,BUPROPION HCL,698.02
1023047768,ARNETTE,BRYAN,BUPROPION HCL SR,530.05
1023047768,ARNETTE,BRYAN,BUPROPION XL,674.75
1023047768,ARNETTE,BRYAN,BUSPIRONE HCL,1121.95
1023047768,ARNETTE,BRYAN,BUTALBITAL-ACETAMINOPHEN-CAFFE,1306.77
1023047768,ARNETTE,BRYAN,BYSTOLIC,4952.39
1023047768,ARNETTE,BRYAN,CALCITRIOL,674.59
1023047768,ARNETTE,BRYAN,CARAFATE,1946.04
1023047768,ARNETTE,BRYAN,CARBIDOPA-LEVODOPA,682.4
1023047768,ARNETTE,BRYAN,CARISOPRODOL,523.58
1023047768,ARNETTE,BRYAN,CARTIA XT,454.52
1023047768,ARNETTE,BRYAN,CARVEDILOL,1547.98
1023047768,ARNETTE,BRYAN,CEFDINIR,1258.85
1023047768,ARNETTE,BRYAN,CELECOXIB,5446.29
1023047768,ARNETTE,BRYAN,CEPHALEXIN,212.64
1023047768,ARNETTE,BRYAN,CHLORTHALIDONE,2886.08
1023047768,ARNETTE,BRYAN,CHOLESTYRAMINE,1748.35
1023047768,ARNETTE,BRYAN,CILOSTAZOL,460.46
1023047768,ARNETTE,BRYAN,CIPROFLOXACIN HCL,299.2
1023047768,ARNETTE,BRYAN,CITALOPRAM HBR,1292.36
1023047768,ARNETTE,BRYAN,CLOMIPRAMINE HCL,3285.6
1023047768,ARNETTE,BRYAN,CLONAZEPAM,988.27
1023047768,ARNETTE,BRYAN,CLONIDINE HCL,409.36
1023047768,ARNETTE,BRYAN,CLOPIDOGREL,3666.43
1023047768,ARNETTE,BRYAN,COLESTIPOL HCL,556.9
1023047768,ARNETTE,BRYAN,COMBIVENT RESPIMAT,8520.32
1023047768,ARNETTE,BRYAN,COUMADIN,1233.78
1023047768,ARNETTE,BRYAN,CRESTOR,38583.03
1023047768,ARNETTE,BRYAN,CYCLOBENZAPRINE HCL,760.72
1023047768,ARNETTE,BRYAN,DEXILANT,6623.27
1023047768,ARNETTE,BRYAN,DEXTROAMPHETAMINE-AMPHETAMINE,583.6
1023047768,ARNETTE,BRYAN,DIAZEPAM,881.07
1023047768,ARNETTE,BRYAN,DICLOFENAC SODIUM,452.66
1023047768,ARNETTE,BRYAN,DICYCLOMINE HCL,158.6
1023047768,ARNETTE,BRYAN,DILTIAZEM 24HR CD,1213.3
1023047768,ARNETTE,BRYAN,DILTIAZEM 24HR ER,1479.88
1023047768,ARNETTE,BRYAN,DILTIAZEM HCL,224.29
1023047768,ARNETTE,BRYAN,DIPHENOXYLATE-ATROPINE,351.41
1023047768,ARNETTE,BRYAN,DIVALPROEX SODIUM,513.58
1023047768,ARNETTE,BRYAN,DIVALPROEX SODIUM ER,2375.66
1023047768,ARNETTE,BRYAN,DONEPEZIL HCL,881.74
1023047768,ARNETTE,BRYAN,DOXAZOSIN MESYLATE,1312.92
1023047768,ARNETTE,BRYAN,DOXYCYCLINE HYCLATE,3275.43
1023047768,ARNETTE,BRYAN,DRONABINOL,4518.4
1023047768,ARNETTE,BRYAN,DULOXETINE HCL,17211.26
1023047768,ARNETTE,BRYAN,ECONAZOLE NITRATE,3600.98
1023047768,ARNETTE,BRYAN,ELIQUIS,3562.97
1023047768,ARNETTE,BRYAN,ENALAPRIL MALEATE,1770.79
1023047768,ARNETTE,BRYAN,ESCITALOPRAM OXALATE,2276.52
1023047768,ARNETTE,BRYAN,ESOMEPRAZOLE MAGNESIUM,5303.26
1023047768,ARNETTE,BRYAN,ESTRADIOL,887.6
1023047768,ARNETTE,BRYAN,EXELON,7294.44
1023047768,ARNETTE,BRYAN,FAMOTIDINE,1171.62
1023047768,ARNETTE,BRYAN,FENOFIBRATE,1874.03
1023047768,ARNETTE,BRYAN,FENOFIBRATE,2674.03
1023047768,ARNETTE,BRYAN,FENOFIBRATE,13662.99
1023047768,ARNETTE,BRYAN,FENTANYL,3958.32
1023047768,ARNETTE,BRYAN,FINASTERIDE,1265.53
1023047768,ARNETTE,BRYAN,FLECTOR,6802.45
1023047768,ARNETTE,BRYAN,FLUCONAZOLE,308.71
1023047768,ARNETTE,BRYAN,FLUOXETINE HCL,2924.29
1023047768,ARNETTE,BRYAN,FLUTICASONE PROPIONATE,1847.13
1023047768,ARNETTE,BRYAN,FOSINOPRIL SODIUM,357.38
1023047768,ARNETTE,BRYAN,FUROSEMIDE,3211.36
1023047768,ARNETTE,BRYAN,GABAPENTIN,10637.16
1023047768,ARNETTE,BRYAN,GALANTAMINE HBR,2824.14
1023047768,ARNETTE,BRYAN,GEMFIBROZIL,707.23
1023047768,ARNETTE,BRYAN,GLIMEPIRIDE,1348.26
1023047768,ARNETTE,BRYAN,GLIPIZIDE,447.71
1023047768,ARNETTE,BRYAN,GLIPIZIDE ER,667.61
1023047768,ARNETTE,BRYAN,GLIPIZIDE XL,229.47
1023047768,ARNETTE,BRYAN,GLUCAGON EMERGENCY KIT,2767.06
1023047768,ARNETTE,BRYAN,GLYBURIDE,728.1
1023047768,ARNETTE,BRYAN,HUMALOG MIX 75-25 KWIKPEN,8757.7
1023047768,ARNETTE,BRYAN,HYDRALAZINE HCL,471.39
1023047768,ARNETTE,BRYAN,HYDROCHLOROTHIAZIDE,1949.51
1023047768,ARNETTE,BRYAN,HYDROCODONE-ACETAMINOPHEN,29435.06
1023047768,ARNETTE,BRYAN,HYDROCORTISONE,919.84
1023047768,ARNETTE,BRYAN,HYDROXYZINE HCL,398.53
1023047768,ARNETTE,BRYAN,IBANDRONATE SODIUM,1737.76
1023047768,ARNETTE,BRYAN,IBUPROFEN,458.43
1023047768,ARNETTE,BRYAN,INSULIN SYRINGE,385.22
1023047768,ARNETTE,BRYAN,INSULIN SYRINGE,336.2
1023047768,ARNETTE,BRYAN,INVEGA,13880.81
1023047768,ARNETTE,BRYAN,INVOKANA,5938.94
1023047768,ARNETTE,BRYAN,ISOSORBIDE MONONITRATE ER,1914.58
1023047768,ARNETTE,BRYAN,JANUVIA,30252.6
1023047768,ARNETTE,BRYAN,KETOCONAZOLE,620.22
1023047768,ARNETTE,BRYAN,KLOR-CON 10,236.87
1023047768,ARNETTE,BRYAN,KLOR-CON M20,840.3
1023047768,ARNETTE,BRYAN,LABETALOL HCL,730.53
1023047768,ARNETTE,BRYAN,LAMICTAL,36472.94
1023047768,ARNETTE,BRYAN,LANSOPRAZOLE,983.3
1023047768,ARNETTE,BRYAN,LANTUS,23199.43
1023047768,ARNETTE,BRYAN,LANTUS SOLOSTAR,35930.96
1023047768,ARNETTE,BRYAN,LEVEMIR FLEXTOUCH,16976.35
1023047768,ARNETTE,BRYAN,LEVETIRACETAM,1684.87
1023047768,ARNETTE,BRYAN,LEVETIRACETAM ER,228.16
1023047768,ARNETTE,BRYAN,LEVOCETIRIZINE DIHYDROCHLORIDE,1101.23
1023047768,ARNETTE,BRYAN,LEVOFLOXACIN,392.27
1023047768,ARNETTE,BRYAN,LEVOTHYROXINE SODIUM,14316.06
1023047768,ARNETTE,BRYAN,LIDOCAINE,8597.69
1023047768,ARNETTE,BRYAN,LINZESS,3819.7
1023047768,ARNETTE,BRYAN,LISINOPRIL,6978.78
1023047768,ARNETTE,BRYAN,LISINOPRIL-HYDROCHLOROTHIAZIDE,551.96
1023047768,ARNETTE,BRYAN,LORAZEPAM,1153.12
1023047768,ARNETTE,BRYAN,LOSARTAN POTASSIUM,2024.76
1023047768,ARNETTE,BRYAN,LOSARTAN-HYDROCHLOROTHIAZIDE,1197.25
1023047768,ARNETTE,BRYAN,LOVASTATIN,2004.66
1023047768,ARNETTE,BRYAN,LYRICA,24502.77
1023047768,ARNETTE,BRYAN,MECLIZINE HCL,697.11
1023047768,ARNETTE,BRYAN,MEGESTROL ACETATE,1466.42
1023047768,ARNETTE,BRYAN,MELOXICAM,1147.19
1023047768,ARNETTE,BRYAN,MEPERIDINE HCL,3019.02
1023047768,ARNETTE,BRYAN,METFORMIN HCL,3196.56
1023047768,ARNETTE,BRYAN,METFORMIN HCL ER,2854.73
1023047768,ARNETTE,BRYAN,METHIMAZOLE,110.89
1023047768,ARNETTE,BRYAN,METHOCARBAMOL,2160.53
1023047768,ARNETTE,BRYAN,METHOTREXATE,489.7
1023047768,ARNETTE,BRYAN,METOCLOPRAMIDE HCL,114.29
1023047768,ARNETTE,BRYAN,METOLAZONE,1442.8
1023047768,ARNETTE,BRYAN,METOPROLOL SUCCINATE,5615.1
1023047768,ARNETTE,BRYAN,METOPROLOL TARTRATE,2687.03
1023047768,ARNETTE,BRYAN,METRONIDAZOLE,840.15
1023047768,ARNETTE,BRYAN,MIDODRINE HCL,878.32
1023047768,ARNETTE,BRYAN,MINOCYCLINE HCL,280.44
1023047768,ARNETTE,BRYAN,MIRAPEX,3874.44
1023047768,ARNETTE,BRYAN,MIRTAZAPINE,603.63
1023047768,ARNETTE,BRYAN,MONTELUKAST SODIUM,3936.65
1023047768,ARNETTE,BRYAN,MORPHINE SULFATE,498.66
1023047768,ARNETTE,BRYAN,MORPHINE SULFATE ER,13624.64
1023047768,ARNETTE,BRYAN,MUPIROCIN,196.38
1023047768,ARNETTE,BRYAN,NABUMETONE,1584.26
1023047768,ARNETTE,BRYAN,NADOLOL,1296.35
1023047768,ARNETTE,BRYAN,NAMENDA XR,5783.49
1023047768,ARNETTE,BRYAN,NAPROXEN,552.31
1023047768,ARNETTE,BRYAN,NEXIUM,28809.72
1023047768,ARNETTE,BRYAN,NIFEDIPINE ER,3992.47
1023047768,ARNETTE,BRYAN,NITROFURANTOIN MONO-MACRO,1431.29
1023047768,ARNETTE,BRYAN,NITROSTAT,1089.96
1023047768,ARNETTE,BRYAN,NORTRIPTYLINE HCL,213.7
1023047768,ARNETTE,BRYAN,NOVOLOG FLEXPEN,14581.22
1023047768,ARNETTE,BRYAN,NYSTATIN,619.27
1023047768,ARNETTE,BRYAN,OMEGA-3 ACID ETHYL ESTERS,1760.1
1023047768,ARNETTE,BRYAN,OMEPRAZOLE,10683.85
1023047768,ARNETTE,BRYAN,ONDANSETRON HCL,516.45
1023047768,ARNETTE,BRYAN,ONDANSETRON ODT,2464.55
1023047768,ARNETTE,BRYAN,OPANA ER,10626.28
1023047768,ARNETTE,BRYAN,OXYBUTYNIN CHLORIDE ER,2854.34
1023047768,ARNETTE,BRYAN,OXYCODONE HCL,20772.02
1023047768,ARNETTE,BRYAN,OXYCODONE-ACETAMINOPHEN,29709.48
1023047768,ARNETTE,BRYAN,PANTOPRAZOLE SODIUM,4114.05
1023047768,ARNETTE,BRYAN,PAROXETINE HCL,1867.78
1023047768,ARNETTE,BRYAN,PERPHENAZINE-AMITRIPTYLINE,940.94
1023047768,ARNETTE,BRYAN,PHENOBARBITAL,678.23
1023047768,ARNETTE,BRYAN,PHENYTOIN SODIUM EXTENDED,1220.75
1023047768,ARNETTE,BRYAN,PIOGLITAZONE HCL,2190.01
1023047768,ARNETTE,BRYAN,POLYETHYLENE GLYCOL 3350,1214.8
1023047768,ARNETTE,BRYAN,POTASSIUM CHLORIDE,12983.9
1023047768,ARNETTE,BRYAN,PRAMIPEXOLE DIHYDROCHLORIDE,635.97
1023047768,ARNETTE,BRYAN,PRAVASTATIN SODIUM,14447.78
1023047768,ARNETTE,BRYAN,PREDNISONE,330.56
1023047768,ARNETTE,BRYAN,PRIMIDONE,357.62
1023047768,ARNETTE,BRYAN,PROAIR HFA,9974.13
1023047768,ARNETTE,BRYAN,PROCTOSOL-HC,612.79
1023047768,ARNETTE,BRYAN,PROMETHAZINE HCL,936.99
1023047768,ARNETTE,BRYAN,PROPRANOLOL HCL,2038.65
1023047768,ARNETTE,BRYAN,PROPRANOLOL HCL ER,1263.56
1023047768,ARNETTE,BRYAN,PROVENTIL HFA,4076.85
1023047768,ARNETTE,BRYAN,QUETIAPINE FUMARATE,660.88
1023047768,ARNETTE,BRYAN,RALOXIFENE HCL,3246.24
1023047768,ARNETTE,BRYAN,RAMIPRIL,1022.33
1023047768,ARNETTE,BRYAN,RANEXA,3339.36
1023047768,ARNETTE,BRYAN,RANITIDINE HCL,1957.07
1023047768,ARNETTE,BRYAN,RISPERIDONE,365.34
1023047768,ARNETTE,BRYAN,ROPINIROLE HCL,1017.9
1023047768,ARNETTE,BRYAN,SERTRALINE HCL,1239.79
1023047768,ARNETTE,BRYAN,SILVER SULFADIAZINE,384.64
1023047768,ARNETTE,BRYAN,SIMVASTATIN,3474.61
1023047768,ARNETTE,BRYAN,SPIRIVA,40060.39
1023047768,ARNETTE,BRYAN,SPIRONOLACTONE,466.84
1023047768,ARNETTE,BRYAN,SUCRALFATE,1591.0
1023047768,ARNETTE,BRYAN,SULFAMETHOXAZOLE-TRIMETHOPRIM,399.24
1023047768,ARNETTE,BRYAN,SUMATRIPTAN SUCCINATE,373.3
1023047768,ARNETTE,BRYAN,SYMBICORT,34067.62
1023047768,ARNETTE,BRYAN,SYNTHROID,3470.58
1023047768,ARNETTE,BRYAN,TAMSULOSIN HCL,5731.31
1023047768,ARNETTE,BRYAN,TEMAZEPAM,460.82
1023047768,ARNETTE,BRYAN,TERAZOSIN HCL,507.82
1023047768,ARNETTE,BRYAN,TIZANIDINE HCL,1961.99
1023047768,ARNETTE,BRYAN,TOPAMAX,11841.45
1023047768,ARNETTE,BRYAN,TOPIRAMATE,326.72
1023047768,ARNETTE,BRYAN,TORSEMIDE,1346.27
1023047768,ARNETTE,BRYAN,TRADJENTA,4665.9
1023047768,ARNETTE,BRYAN,TRAMADOL HCL,2776.15
1023047768,ARNETTE,BRYAN,TRAMADOL HCL-ACETAMINOPHEN,785.96
1023047768,ARNETTE,BRYAN,TRAZODONE HCL,985.4
1023047768,ARNETTE,BRYAN,TRIAMCINOLONE ACETONIDE,569.47
1023047768,ARNETTE,BRYAN,TRIAMTERENE-HYDROCHLOROTHIAZID,696.06
1023047768,ARNETTE,BRYAN,ULORIC,8115.37
1023047768,ARNETTE,BRYAN,VALSARTAN,5928.5
1023047768,ARNETTE,BRYAN,VALSARTAN-HYDROCHLOROTHIAZIDE,600.65
1023047768,ARNETTE,BRYAN,VENLAFAXINE HCL,1743.04
1023047768,ARNETTE,BRYAN,VENLAFAXINE HCL ER,1866.67
1023047768,ARNETTE,BRYAN,VENTOLIN HFA,1550.55
1023047768,ARNETTE,BRYAN,VESICARE,7079.95
1023047768,ARNETTE,BRYAN,VOLTAREN,3186.26
1023047768,ARNETTE,BRYAN,VYTORIN,6671.32
1023047768,ARNETTE,BRYAN,WARFARIN SODIUM,2861.99
1023047768,ARNETTE,BRYAN,XARELTO,21877.48
1023047768,ARNETTE,BRYAN,ZETIA,41801.19
1023047768,ARNETTE,BRYAN,ZIPRASIDONE HCL,3249.91
1023047768,ARNETTE,BRYAN,ZOLPIDEM TARTRATE,1023.96
1023047768,ARNETTE,BRYAN,ZOLPIDEM TARTRATE ER,1179.13
1023047768,ARNETTE,BRYAN,ZOSTAVAX,11352.55
1912163064,ARNETTE,CAREN,ALENDRONATE SODIUM,54.25
1912163064,ARNETTE,CAREN,AMLODIPINE BESYLATE,200.42
1912163064,ARNETTE,CAREN,AMOXICILLIN,73.55
1912163064,ARNETTE,CAREN,ATENOLOL,48.53
1912163064,ARNETTE,CAREN,ATORVASTATIN CALCIUM,370.57
1912163064,ARNETTE,CAREN,BENAZEPRIL HCL,228.72
1912163064,ARNETTE,CAREN,CARVEDILOL,71.2
1912163064,ARNETTE,CAREN,CRESTOR,6053.66
1912163064,ARNETTE,CAREN,GABAPENTIN,332.75
1912163064,ARNETTE,CAREN,HYDROCHLOROTHIAZIDE,81.93
1912163064,ARNETTE,CAREN,LEVOTHYROXINE SODIUM,275.62
1912163064,ARNETTE,CAREN,LISINOPRIL,91.0
1912163064,ARNETTE,CAREN,MELOXICAM,61.11
1912163064,ARNETTE,CAREN,METFORMIN HCL,130.39
1912163064,ARNETTE,CAREN,NEXIUM,6914.81
1912163064,ARNETTE,CAREN,PRAVASTATIN SODIUM,611.01
1912163064,ARNETTE,CAREN,PREDNISONE,87.46
1912163064,ARNETTE,CAREN,RANITIDINE HCL,77.39
1912163064,ARNETTE,CAREN,SERTRALINE HCL,40.93
1912163064,ARNETTE,CAREN,SIMVASTATIN,185.73
1740332774,ARNETTE,EVANDER,AMOXICILLIN,539.09
1740332774,ARNETTE,EVANDER,CHLORHEXIDINE GLUCONATE,107.3
1740332774,ARNETTE,EVANDER,CLINDAMYCIN HCL,251.82
1740332774,ARNETTE,EVANDER,HYDROCODONE-ACETAMINOPHEN,179.87
1801861794,ARNETTE,GREG,HYDROCODONE-ACETAMINOPHEN,102.98
1801861794,ARNETTE,GREG,PREDNISONE,42.7
1265454565,ARNETTE,GREGORY,ACYCLOVIR,183.06
1265454565,ARNETTE,GREGORY,ADVAIR DISKUS,6082.86
1265454565,ARNETTE,GREGORY,ALENDRONATE SODIUM,391.06
1265454565,ARNETTE,GREGORY,ALLOPURINOL,2723.31
1265454565,ARNETTE,GREGORY,ALPRAZOLAM,924.89
1265454565,ARNETTE,GREGORY,AMITRIPTYLINE HCL,1179.82
1265454565,ARNETTE,GREGORY,AMLODIPINE BESYLATE,2061.73
1265454565,ARNETTE,GREGORY,AMOXICILLIN,67.23
1265454565,ARNETTE,GREGORY,AMOXICILLIN-CLAVULANATE POTASS,306.34
1265454565,ARNETTE,GREGORY,ANDROGEL,30826.91
1265454565,ARNETTE,GREGORY,ATENOLOL,841.26
1265454565,ARNETTE,GREGORY,ATORVASTATIN CALCIUM,7166.41
1265454565,ARNETTE,GREGORY,BENICAR HCT,4764.21
1265454565,ARNETTE,GREGORY,BUPROPION XL,1148.62
1265454565,ARNETTE,GREGORY,BUTALBITAL-ACETAMINOPHEN-CAFFE,1046.94
1265454565,ARNETTE,GREGORY,BYSTOLIC,3047.66
1265454565,ARNETTE,GREGORY,CARISOPRODOL,254.59
1265454565,ARNETTE,GREGORY,CARVEDILOL,387.31
1265454565,ARNETTE,GREGORY,CEFPODOXIME PROXETIL,983.69
1265454565,ARNETTE,GREGORY,CEPHALEXIN,270.56
1265454565,ARNETTE,GREGORY,CIPROFLOXACIN HCL,337.18
1265454565,ARNETTE,GREGORY,CITALOPRAM HBR,265.39
1265454565,ARNETTE,GREGORY,CLONAZEPAM,774.4
1265454565,ARNETTE,GREGORY,COMBIVENT RESPIMAT,5147.33
1265454565,ARNETTE,GREGORY,CRESTOR,22642.24
1265454565,ARNETTE,GREGORY,DEXILANT,9338.11
1265454565,ARNETTE,GREGORY,DICLOFENAC SODIUM,1605.76
1265454565,ARNETTE,GREGORY,DIPHENOXYLATE-ATROPINE,1020.21
1265454565,ARNETTE,GREGORY,DOXAZOSIN MESYLATE,630.08
1265454565,ARNETTE,GREGORY,ESCITALOPRAM OXALATE,1437.74
1265454565,ARNETTE,GREGORY,ESTRADIOL,2373.33
1265454565,ARNETTE,GREGORY,FAMOTIDINE,158.18
1265454565,ARNETTE,GREGORY,FENOFIBRATE,4279.2
1265454565,ARNETTE,GREGORY,FINASTERIDE,545.15
1265454565,ARNETTE,GREGORY,FLUOXETINE HCL,107.67
1265454565,ARNETTE,GREGORY,FLUTICASONE PROPIONATE,1425.42
1265454565,ARNETTE,GREGORY,FUROSEMIDE,682.13
1265454565,ARNETTE,GREGORY,GABAPENTIN,975.91
1265454565,ARNETTE,GREGORY,GLIMEPIRIDE,1966.27
1265454565,ARNETTE,GREGORY,GLIPIZIDE,339.13
1265454565,ARNETTE,GREGORY,GLYBURIDE,892.04
1265454565,ARNETTE,GREGORY,GLYCOPYRROLATE,524.4
1265454565,ARNETTE,GREGORY,HYDROCHLOROTHIAZIDE,143.52
1265454565,ARNETTE,GREGORY,HYDROCODONE-ACETAMINOPHEN,951.0
1265454565,ARNETTE,GREGORY,HYDROXYCHLOROQUINE SULFATE,1410.16
1265454565,ARNETTE,GREGORY,IBUPROFEN,359.6
1265454565,ARNETTE,GREGORY,INDAPAMIDE,2064.2
1265454565,ARNETTE,GREGORY,INSULIN SYRINGE,363.5
1265454565,ARNETTE,GREGORY,IRBESARTAN,5276.91
1265454565,ARNETTE,GREGORY,JANUVIA,33899.48
1265454565,ARNETTE,GREGORY,KETOCONAZOLE,528.98
1265454565,ARNETTE,GREGORY,LANTUS,10514.01
1265454565,ARNETTE,GREGORY,LEVOCETIRIZINE DIHYDROCHLORIDE,1206.34
1265454565,ARNETTE,GREGORY,LEVOFLOXACIN,1381.72
1265454565,ARNETTE,GREGORY,LEVOTHYROXINE SODIUM,3236.86
1265454565,ARNETTE,GREGORY,LISINOPRIL,1700.46
1265454565,ARNETTE,GREGORY,LITHIUM CARBONATE,94.15
1265454565,ARNETTE,GREGORY,LORAZEPAM,1215.39
1265454565,ARNETTE,GREGORY,LOSARTAN POTASSIUM,3497.87
1265454565,ARNETTE,GREGORY,LOSARTAN-HYDROCHLOROTHIAZIDE,224.4
1265454565,ARNETTE,GREGORY,LOVASTATIN,2567.7
1265454565,ARNETTE,GREGORY,MECLIZINE HCL,165.09
1265454565,ARNETTE,GREGORY,METFORMIN HCL,1162.93
1265454565,ARNETTE,GREGORY,METFORMIN HCL ER,1166.84
1265454565,ARNETTE,GREGORY,METHYLPREDNISOLONE,688.04
1265454565,ARNETTE,GREGORY,METOPROLOL SUCCINATE,5202.6
1265454565,ARNETTE,GREGORY,METOPROLOL TARTRATE,482.06
1265454565,ARNETTE,GREGORY,NAPROXEN,298.96
1265454565,ARNETTE,GREGORY,NEXIUM,10836.3
1265454565,ARNETTE,GREGORY,NITROFURANTOIN,450.18
1265454565,ARNETTE,GREGORY,NITROSTAT,471.59
1265454565,ARNETTE,GREGORY,NORTRIPTYLINE HCL,203.3
1265454565,ARNETTE,GREGORY,OMEPRAZOLE,4662.8
1265454565,ARNETTE,GREGORY,ONGLYZA,3914.08
1265454565,ARNETTE,GREGORY,OXYCODONE-ACETAMINOPHEN,668.6
1265454565,ARNETTE,GREGORY,PANTOPRAZOLE SODIUM,502.17
1265454565,ARNETTE,GREGORY,PIOGLITAZONE HCL,2863.94
1265454565,ARNETTE,GREGORY,POLYETHYLENE GLYCOL 3350,190.01
1265454565,ARNETTE,GREGORY,POTASSIUM CHLORIDE,6520.77
1265454565,ARNETTE,GREGORY,PRAVASTATIN SODIUM,1411.8
1265454565,ARNETTE,GREGORY,PREDNISONE,724.46
1265454565,ARNETTE,GREGORY,PREMARIN,2477.68
1265454565,ARNETTE,GREGORY,PROAIR HFA,2733.5
1265454565,ARNETTE,GREGORY,QUETIAPINE FUMARATE,769.37
1265454565,ARNETTE,GREGORY,RABEPRAZOLE SODIUM,587.54
1265454565,ARNETTE,GREGORY,RANITIDINE HCL,230.32
1265454565,ARNETTE,GREGORY,RISPERIDONE,394.83
1265454565,ARNETTE,GREGORY,SERTRALINE HCL,645.45
1265454565,ARNETTE,GREGORY,SIMVASTATIN,1386.84
1265454565,ARNETTE,GREGORY,SUCRALFATE,372.0
1265454565,ARNETTE,GREGORY,SULFAMETHOXAZOLE-TRIMETHOPRIM,118.27
1265454565,ARNETTE,GREGORY,SYMBICORT,4908.92
1265454565,ARNETTE,GREGORY,SYNTHROID,2333.36
1265454565,ARNETTE,GREGORY,TAMSULOSIN HCL,6565.68
1265454565,ARNETTE,GREGORY,TELMISARTAN-HYDROCHLOROTHIAZID,1596.27
1265454565,ARNETTE,GREGORY,TEMAZEPAM,1330.36
1265454565,ARNETTE,GREGORY,THEOPHYLLINE ANHYDROUS,531.62
1265454565,ARNETTE,GREGORY,TRAMADOL HCL,2246.61
1265454565,ARNETTE,GREGORY,TRAZODONE HCL,169.96
1265454565,ARNETTE,GREGORY,TRIAMCINOLONE ACETONIDE,181.2
1265454565,ARNETTE,GREGORY,TRIAMTERENE-HYDROCHLOROTHIAZID,1332.92
1265454565,ARNETTE,GREGORY,VALSARTAN,3239.65
1265454565,ARNETTE,GREGORY,VALSARTAN-HYDROCHLOROTHIAZIDE,2830.84
1265454565,ARNETTE,GREGORY,VENLAFAXINE HCL ER,361.17
1265454565,ARNETTE,GREGORY,VENTOLIN HFA,1836.97
1265454565,ARNETTE,GREGORY,VERAPAMIL ER,155.06
1265454565,ARNETTE,GREGORY,WARFARIN SODIUM,1050.52
1265454565,ARNETTE,GREGORY,WELCHOL,2407.97
1265454565,ARNETTE,GREGORY,ZOLPIDEM TARTRATE,1018.94
1104928449,ARNETTE,MICHAEL,ACETAMINOPHEN-CODEINE,382.0
1104928449,ARNETTE,MICHAEL,AMOXICILLIN,267.94
1104928449,ARNETTE,MICHAEL,CHLORHEXIDINE GLUCONATE,327.34
1104928449,ARNETTE,MICHAEL,CLINDAMYCIN HCL,248.95
1104928449,ARNETTE,MICHAEL,HYDROCODONE-ACETAMINOPHEN,552.22
1104928449,ARNETTE,MICHAEL,TRAMADOL HCL-ACETAMINOPHEN,133.08
1972867810,ARNEVIK,RYAN,ADVAIR DISKUS,9500.9
1972867810,ARNEVIK,RYAN,ALLOPURINOL,480.37
1972867810,ARNEVIK,RYAN,AMLODIPINE BESYLATE,316.82
1972867810,ARNEVIK,RYAN,ATENOLOL,126.71
1972867810,ARNEVIK,RYAN,ATORVASTATIN CALCIUM,1743.46
1972867810,ARNEVIK,RYAN,AZITHROMYCIN,180.43
1972867810,ARNEVIK,RYAN,CARVEDILOL,139.32
1972867810,ARNEVIK,RYAN,CEPHALEXIN,56.06
1972867810,ARNEVIK,RYAN,CITALOPRAM HBR,88.47
1972867810,ARNEVIK,RYAN,CLOPIDOGREL,279.5
1972867810,ARNEVIK,RYAN,CRESTOR,4584.68
1972867810,ARNEVIK,RYAN,CYCLOBENZAPRINE HCL,199.24
1972867810,ARNEVIK,RYAN,DILTIAZEM ER,729.17
1972867810,ARNEVIK,RYAN,DULOXETINE HCL,1293.97
1972867810,ARNEVIK,RYAN,ESCITALOPRAM OXALATE,181.47
1972867810,ARNEVIK,RYAN,FAMOTIDINE,83.05
1972867810,ARNEVIK,RYAN,FENTANYL,2105.77
1972867810,ARNEVIK,RYAN,FLUOXETINE HCL,341.0
1972867810,ARNEVIK,RYAN,FLUTICASONE PROPIONATE,220.78
